"unlist.neh_dif.","unlist.pxt_dif.","unlist.rss."
0.00832845634491425,0.00812706751229797,2.87379727528636e-13
0.0069099054816372,0.00666036651243707,2.02054335368734e-13
0.00589579894562098,0.00571722998564395,2.3724484903554e-13
0.00772417221171712,0.00740311904780244,2.19578538054045e-13
0.00854946211903962,0.00831906609520539,2.14860332218567e-13
0.00905606676048524,0.00868685350026432,1.95114838348749e-13
0.0108905998221331,0.0105354123738355,2.00826168848614e-13
0.0145427039906987,0.0139849971603004,1.79418085605091e-13
0.0187881526644376,0.0184382204729688,1.74378257565215e-13
0.0346027768069363,0.0331237858358091,1.84933248586411e-13
0.026579322692356,0.0256494047396333,2.03455442681583e-13
0.00380930053708317,0.00383846871417765,2.22683543057206e-13
0.00741506992227004,0.00728190916172294,1.95126900675536e-13
0.00916700286985189,0.00890951425616682,1.99761081370758e-13
0.00733058384438934,0.0070812818559543,2.01335086651966e-13
0.0114255166326732,0.0111447131903308,1.88061351527685e-13
0.00391194800230575,0.00371608927521999,2.13568910966703e-13
0.0341935467329547,0.0329112885378915,1.94581981659518e-13
0.0473882767082638,0.0457371263824571,1.85271532657466e-13
0.0342475883910254,0.0327124486153921,2.07839059509967e-13
0.00841497956428324,0.00827193260098669,2.1717999394012e-13
0.00805129870774894,0.007625830533875,2.00492982016347e-13
0.0065462786213251,0.00621787030557347,2.05192944245131e-13
0.0114410982362978,0.010925245777671,1.86017753398621e-13
0.0102117350149751,0.00993952052948111,1.84719298678412e-13
0.00995831681966061,0.00950036434418933,2.03929876679892e-13
0.00398814452930996,0.00402919620774017,2.23779621195539e-13
0.00523624382643787,0.00522056107846863,1.93836851616295e-13
0.0136376708208444,0.0131964349261715,1.9232958441404e-13
0.028755960781423,0.0276652496010443,1.90785374266054e-13
0.0332188603634857,0.0319668112032032,1.93854879231353e-13
0.021454744815163,0.0207936681949072,1.98496819506639e-13
0.0106052918967465,0.0103349461065619,2.0857169829816e-13
0.00266839242025751,0.00260384230071214,2.22221756551462e-13
0.0107670303011694,0.0103606478322471,1.9756795328731e-13
0.0138839491178339,0.0134226936747139,2.0701625614527e-13
0.00524522706397167,0.0050491139379702,2.35540478214622e-13
0.0160627064570783,0.0154055434507042,1.81106170782603e-13
0.0620233257345988,0.0599198518254837,1.79935477975953e-13
0.0378720232324437,0.0362949015059871,1.89543677032153e-13
0.00666407477284414,0.00643384465805891,2.30173679109427e-13
0.0129232276309488,0.0124632546801631,2.31468084801567e-13
0.0108855247174233,0.010433018646297,1.88614202281187e-13
0.0118231329089597,0.0113631851246659,1.88774234001652e-13
0.0156503343148628,0.0151396966162065,1.97607057679235e-13
0.0220172392641329,0.0213003739039652,1.82932201072977e-13
0.0205933216168311,0.0197929266505179,2.09523517930463e-13
0.0221446518532489,0.021305014255707,1.87818841704577e-13
0.054381297306314,0.0519799155709252,1.97352298804432e-13
0.00961234633285457,0.00942120940260194,1.92621305128915e-13
0.0114678566143328,0.0111478273127769,2.14338372775394e-13
0.0100163949928067,0.00962200496538307,2.36870574099198e-13
0.00624081534206868,0.00626490847456529,2.51383119353467e-13
0.00850103500419951,0.00811926700992199,2.45899644229811e-13
0.00602734028273883,0.00568695693314858,1.90994974675545e-13
0.0124162059943869,0.0118728496734111,2.02893066136306e-13
0.0143811940500645,0.0138228526424117,1.8305082261727e-13
0.0064803856563182,0.00622060410656461,2.28216906310518e-13
0.00615788778826766,0.00592887608713566,2.48896758468564e-13
0.0107760193000628,0.0104937957086867,2.24960488129713e-13
0.00720003855192886,0.00705881142002568,2.66622042594598e-13
0.0101508125950164,0.00986088291499154,2.53670167177508e-13
0.0134594404901659,0.0129197341074902,2.39120265233302e-13
0.0158249850986699,0.0152613930789469,1.77708577702902e-13
0.0101248498932658,0.00988466664188226,2.39951385814318e-13
0.0211011989587376,0.0202601582130826,1.86153011654758e-13
0.0702861133428473,0.067495684918796,1.73454146404235e-13
0.0514479050284925,0.04973948614094,2.0117290460479e-13
0.253420567971066,0.243830006374138,2.26359683842507e-13
0.0849969801180977,0.0820827688517989,2.16570065404736e-13
0.00297109466370169,0.00294857377251823,2.58002988511813e-13
0.0033382416761274,0.00323201918227267,2.24511273979793e-13
0.00739735309606693,0.00709016146032554,2.45919079102431e-13
0.0078362712270607,0.00759655805109699,2.14887268373135e-13
0.0145845373934534,0.0141724353950254,1.85214292980546e-13
0.0257943902612656,0.0246289224677468,1.93239666765317e-13
0.0149909687203547,0.0144065776172819,2.1070394941055e-13
0.0129075690022791,0.0124148983033159,1.87198924296489e-13
0.014961828369211,0.0143369547814867,1.92800070176661e-13
0.037620564154454,0.0361443981530124,1.71364788080729e-13
0.0179423963497583,0.0171676425849143,1.87377310482068e-13
0.0594724339110643,0.0573325330861033,2.00959582873216e-13
